,product,소재지,region,city,category,농장수
8403,패션프루트,제주특별자치도 제주시,제주특별자치도,제주시,과실류,1
8404,패션프루트,전라북도 고창군,전라북도,고창군,과실류,2
8405,패션프루트,전라남도 장성군,전라남도,장성군,과실류,10
8406,패션프루트,경상남도 고성군,경상남도,고성군,과실류,1
8407,패션프루트,전라남도 고흥군,전라남도,고흥군,과실류,1
8408,패션프루트,충청남도 태안군,충청남도,태안군,과실류,2
8409,패션프루트,전라남도 진도군,전라남도,진도군,과실류,1
8410,패션프루트,전라북도 김제시,전라북도,김제시,과실류,1
8411,패션프루트,강원도 속초시,강원도,속초시,과실류,1
8412,패션프루트,전라북도 남원시,전라북도,남원시,과실류,1
8413,패션프루트,전라남도 순천시,전라남도,순천시,과실류,1
8414,패션프루트,경상남도 하동군,경상남도,하동군,과실류,3
8415,패션프루트,전라북도 완주군,전라북도,완주군,과실류,1
8416,패션프루트,전라남도 해남군,전라남도,해남군,과실류,1
8417,패션프루트,경상북도 구미시,경상북도,구미시,과실류,1
8418,패션프루트,경상남도 밀양시,경상남도,밀양시,과실류,1
8419,패션프루트,충청남도 서산시,충청남도,서산시,과실류,1
8420,패션프루트,경기도 양평군,경기도,양평군,과실류,1
8421,팬지,전라남도 여수시,전라남도,여수시,특용작물류,1
8422,팽이버섯,충청남도 논산시,충청남도,논산시,버섯류,1
8423,팽이버섯,전라남도 곡성군,전라남도,곡성군,버섯류,1
8424,팽이버섯,전라북도 군산시,전라북도,군산시,버섯류,1
8425,팽이버섯,전라북도 진안군,전라북도,진안군,버섯류,1
8426,팽이버섯,충청남도 천안시,충청남도,천안시,버섯류,1
8427,페이조아,제주특별자치도 제주시,제주특별자치도,제주시,과실류,1
8428,페파민트,전라남도 강진군,전라남도,강진군,특용작물류,3
8429,페파민트,충청북도 제천시,충청북도,제천시,특용작물류,1
8430,페파민트,충청남도 계룡시,충청남도,계룡시,특용작물류,1
8431,페파민트,경기도 안성시,경기도,안성시,특용작물류,1
8432,페파민트,경상남도 진주시,경상남도,진주시,특용작물류,1
8433,포도,강원도 강릉시,강원도,강릉시,과실류,4
8434,포도,전라북도 완주군,전라북도,완주군,과실류,4
8435,포도,제주특별자치도 제주시,제주특별자치도,제주시,과실류,1
8436,포도,경상남도 거창군,경상남도,거창군,과실류,11
8437,포도,강원도 영월군,강원도,영월군,과실류,4
8438,포도,인천광역시 서구,인천광역시,서구,과실류,1
8439,포도,충청북도 옥천군,충청북도,옥천군,과실류,23
8440,포도,경기도 가평군,경기도,가평군,과실류,3
8441,포도,전라북도 장수군,전라북도,장수군,과실류,2
8442,포도,충청남도 아산시,충청남도,아산시,과실류,6
8443,포도,충청남도 청양군,충청남도,청양군,과실류,5
8444,포도,경기도 여주시,경기도,여주시,과실류,1
8445,포도,경상북도 안동시,경상북도,안동시,과실류,1
8446,포도,전라남도 완도군,전라남도,완도군,과실류,2
8447,포도,경기도 김포시,경기도,김포시,과실류,7
8448,포도,강원도 춘천시,강원도,춘천시,과실류,6
8449,포도,강원도 삼척시,강원도,삼척시,과실류,11
8450,포도,전라북도 진안군,전라북도,진안군,과실류,13
8451,포도,부산광역시 강서구,부산광역시,강서구,과실류,3
8452,포도,경기도 시흥시,경기도,시흥시,과실류,4
8453,포도,경기도 용인시,경기도,용인시,과실류,1
8454,포도,경상북도 구미시,경상북도,구미시,과실류,1
8455,포도,경상북도 경산시,경상북도,경산시,과실류,2
8456,포도,충청남도 천안시,충청남도,천안시,과실류,12
8457,포도,전라북도 순창군,전라북도,순창군,과실류,3
8458,포도,강원도 양양군,강원도,양양군,과실류,1
8459,포도,전라남도 신안군,전라남도,신안군,과실류,1
8460,포도,경상북도 울진군,경상북도,울진군,과실류,3
8461,포도,전라남도 장성군,전라남도,장성군,과실류,4
8462,포도,전라남도 영암군,전라남도,영암군,과실류,1
8463,포도,전라북도 익산시,전라북도,익산시,과실류,1
8464,포도,전라북도 고창군,전라북도,고창군,과실류,2
8465,포도,경상남도 김해시,경상남도,김해시,과실류,1
8466,포도,강원도 고성군,강원도,고성군,과실류,2
8467,포도,충청북도 청주시,충청북도,청주시,과실류,8
8468,포도,전라남도 해남군,전라남도,해남군,과실류,1
8469,포도,전라남도 순천시,전라남도,순천시,과실류,2
8470,포도,경기도 이천시,경기도,이천시,과실류,2
8471,포도,전라북도 무주군,전라북도,무주군,과실류,2
8472,포도,서울특별시 종로구,서울특별시,종로구,과실류,1
8473,포도,경기도 안성시,경기도,안성시,과실류,2
8474,포도,경상남도 창녕군,경상남도,창녕군,과실류,1
8475,포도,경기도 남양주시,경기도,남양주시,과실류,3
8476,포도,경상남도 합천군,경상남도,합천군,과실류,1
8477,포도,전라남도 영광군,전라남도,영광군,과실류,1
8478,포도,경기도 안산시,경기도,안산시,과실류,3
8479,포도,대전광역시 동구,대전광역시,동구,과실류,1
8480,포도,전라남도 고흥군,전라남도,고흥군,과실류,1
8481,포도,전라남도 장흥군,전라남도,장흥군,과실류,1
8482,포도,경상남도 고성군,경상남도,고성군,과실류,1
8483,포도,대구광역시 군위군,대구광역시,군위군,과실류,1
8484,포도,강원도 홍천군,강원도,홍천군,과실류,1
8485,포도,충청남도 태안군,충청남도,태안군,과실류,1
8486,포도,인천광역시 강화군,인천광역시,강화군,과실류,2
8487,포도,경기도 양평군,경기도,양평군,과실류,1
8488,포도,강원도 평창군,강원도,평창군,과실류,1
8489,포도,충청북도 증평군,충청북도,증평군,과실류,1
8490,포도,광주광역시 남구,광주광역시,남구,과실류,1
8491,포도,전라북도 임실군,전라북도,임실군,과실류,1
8492,포도,강원도 철원군,강원도,철원군,과실류,1
8493,포도,울산광역시 울주군,울산광역시,울주군,과실류,1
8494,포도,강원도 양구군,강원도,양구군,과실류,1
8495,포포,경상북도 안동시,경상북도,안동시,과실류,1
8496,포포,전라남도 영광군,전라남도,영광군,과실류,1
8497,포포,전라북도 순창군,전라북도,순창군,과실류,1
8498,포포,충청남도 홍성군,충청남도,홍성군,과실류,1
8499,포포,경상북도 문경시,경상북도,문경시,과실류,1
8500,포포,전라남도 장흥군,전라남도,장흥군,과실류,1
8501,포포,전라남도 고흥군,전라남도,고흥군,과실류,1
8502,포포,경기도 화성시,경기도,화성시,과실류,1
8503,포포,전라남도 진도군,전라남도,진도군,과실류,1
8504,표고버섯,경상남도 김해시,경상남도,김해시,버섯류,4
8505,표고버섯,울산광역시 북구,울산광역시,북구,버섯류,3
8506,표고버섯,경상북도 경주시,경상북도,경주시,버섯류,9
8507,표고버섯,경상북도 성주군,경상북도,성주군,버섯류,7
8508,표고버섯,경상남도 고성군,경상남도,고성군,버섯류,6
8509,표고버섯,대전광역시 중구,대전광역시,중구,버섯류,2
8510,표고버섯,경상북도 영주시,경상북도,영주시,버섯류,1
8511,표고버섯,경상남도 거창군,경상남도,거창군,버섯류,5
8512,표고버섯,세종특별자치시,세종특별자치시,.,버섯류,6
8513,표고버섯,대구광역시 달성군,대구광역시,달성군,버섯류,3
8514,표고버섯,인천광역시 남동구,인천광역시,남동구,버섯류,1
8515,표고버섯,경상남도 창녕군,경상남도,창녕군,버섯류,2
8516,표고버섯,경상남도 양산시,경상남도,양산시,버섯류,3
8517,표고버섯,강원도 정선군,강원도,정선군,버섯류,3
8518,표고버섯,경상남도 남해군,경상남도,남해군,버섯류,1
8519,표고버섯,강원도 춘천시,강원도,춘천시,버섯류,1
8520,표고버섯,강원도 고성군,강원도,고성군,버섯류,10
8521,표고버섯,경상북도 군위군,경상북도,군위군,버섯류,1
8522,표고버섯,경상북도 울진군,경상북도,울진군,버섯류,3
8523,표고버섯,전라북도 남원시,전라북도,남원시,버섯류,2
8524,표고버섯,경상북도 영양군,경상북도,영양군,버섯류,5
8525,표고버섯,전라북도 군산시,전라북도,군산시,버섯류,4
8526,표고버섯,경상북도 청도군,경상북도,청도군,버섯류,6
8527,표고버섯,경기도 의왕시,경기도,의왕시,버섯류,1
8528,표고버섯,전라남도 영광군,전라남도,영광군,버섯류,1
8529,표고버섯,인천광역시 계양구,인천광역시,계양구,버섯류,2
8530,표고버섯,경상남도 산청군,경상남도,산청군,버섯류,1
8531,표고버섯,경상남도 함양군,경상남도,함양군,버섯류,3
8532,표고버섯,광주광역시 광산구,광주광역시,광산구,버섯류,2
8533,표고버섯,강원도 화천군,강원도,화천군,버섯류,3
8534,표고버섯,경기도 부천시,경기도,부천시,버섯류,1
8535,표고버섯,강원도 삼척시,강원도,삼척시,버섯류,1
8536,표고버섯,경기도 성남시,경기도,성남시,버섯류,1
8537,표고버섯,경기도 양주시,경기도,양주시,버섯류,1
8538,표고버섯,경기도 수원시,경기도,수원시,버섯류,1
8539,표고버섯,인천광역시 옹진군,인천광역시,옹진군,버섯류,2
8540,표고버섯,대전광역시 동구,대전광역시,동구,버섯류,1
8541,표고버섯,강원도 인제군,강원도,인제군,버섯류,1
8542,표고버섯,경상남도 하동군,경상남도,하동군,버섯류,3
8543,표고버섯,충청북도 증평군,충청북도,증평군,버섯류,1
8544,표고버섯,부산광역시 남구,부산광역시,남구,버섯류,1
8545,표고버섯,강원도 양구군,강원도,양구군,버섯류,1
8546,표고버섯,대전광역시 대덕구,대전광역시,대덕구,버섯류,1
8547,풋강낭콩,경상북도 군위군,경상북도,군위군,두류,1
8548,풋강낭콩,충청북도 단양군,충청북도,단양군,두류,1
8549,풋고추,전라북도 완주군,전라북도,완주군,조미채소류,4
8550,풋고추,강원도 양구군,강원도,양구군,조미채소류,1
8551,풋고추,경상북도 포항시,경상북도,포항시,조미채소류,2
8552,풋고추,전라북도 고창군,전라북도,고창군,조미채소류,2
8553,풋고추,전라남도 진도군,전라남도,진도군,조미채소류,1
8554,풋고추,전라남도 여수시,전라남도,여수시,조미채소류,1
8555,풋고추,전라남도 해남군,전라남도,해남군,조미채소류,4
8556,풋고추,충청남도 금산군,충청남도,금산군,조미채소류,3
8557,풋고추,충청북도 괴산군,충청북도,괴산군,조미채소류,1
8558,풋고추,경기도 이천시,경기도,이천시,조미채소류,1
8559,풋고추,경상북도 울진군,경상북도,울진군,조미채소류,1
8560,풋고추,충청남도 부여군,충청남도,부여군,조미채소류,1
8561,풋고추,강원도 홍천군,강원도,홍천군,조미채소류,3
8562,풋고추,충청남도 태안군,충청남도,태안군,조미채소류,1
8563,풋고추,충청북도 증평군,충청북도,증평군,조미채소류,1
8564,풋고추,전라남도 영암군,전라남도,영암군,조미채소류,1
8565,풋고추,제주특별자치도 서귀포시,제주특별자치도,서귀포시,조미채소류,1
8566,풋고추,충청남도 보령시,충청남도,보령시,조미채소류,2
8567,풋고추,충청남도 홍성군,충청남도,홍성군,조미채소류,3
8568,풋고추,경상남도 함안군,경상남도,함안군,조미채소류,1
8569,풋고추,전라북도 군산시,전라북도,군산시,조미채소류,1
8570,풋고추,경기도 파주시,경기도,파주시,조미채소류,1
8571,풋고추,경상남도 합천군,경상남도,합천군,조미채소류,1
8572,풋고추,경상남도 고성군,경상남도,고성군,조미채소류,2
8573,풋고추,경상남도 산청군,경상남도,산청군,조미채소류,2
8574,풋고추,충청남도 논산시,충청남도,논산시,조미채소류,1
8575,풋고추,경기도 포천시,경기도,포천시,조미채소류,1
8576,풋마늘,경상남도 진주시,경상남도,진주시,조미채소류,1
8577,풋옥수수,전라남도 진도군,전라남도,진도군,잡곡류,1
8578,풋옥수수,강원도 원주시,강원도,원주시,잡곡류,4
8579,풋완두,강원도 횡성군,강원도,횡성군,두류,1
8580,풋완두,전라남도 영광군,전라남도,영광군,두류,1
8581,풋호박,충청남도 논산시,충청남도,논산시,과채류,1
8582,플럼코트,경상남도 합천군,경상남도,합천군,과실류,1
8583,플럼코트,전라남도 진도군,전라남도,진도군,과실류,1
8584,플럼코트,전라남도 나주시,전라남도,나주시,과실류,1
8585,플럼코트,전라북도 완주군,전라북도,완주군,과실류,1
8586,피,전라남도 고흥군,전라남도,고흥군,잡곡류,21
8587,피,전라남도 무안군,전라남도,무안군,잡곡류,6
8588,피,전라남도 강진군,전라남도,강진군,잡곡류,1
8589,피,전라남도 완도군,전라남도,완도군,잡곡류,5
8590,피,전라남도 영광군,전라남도,영광군,잡곡류,1
8591,피,제주특별자치도 제주시,제주특별자치도,제주시,잡곡류,1
8592,피망(단고추),전라남도 나주시,전라남도,나주시,양채류,5
8593,피잣,경기도 가평군,경기도,가평군,수실류,1
8594,피잣,경상남도 거창군,경상남도,거창군,수실류,1
8595,하스카프,강원도 정선군,강원도,정선군,과실류,1
8596,하스카프,강원도 인제군,강원도,인제군,과실류,1
8597,하스카프,강원도 평창군,강원도,평창군,과실류,2
8598,한라봉,전라남도 고흥군,전라남도,고흥군,과실류,5
8599,한라봉,제주특별자치도 제주시,제주특별자치도,제주시,과실류,11
8600,한라봉,전라남도 나주시,전라남도,나주시,과실류,2
8601,한라봉,전라남도 진도군,전라남도,진도군,과실류,2
8602,한라봉,전라남도 완도군,전라남도,완도군,과실류,2
8603,한라봉,경기도 양평군,경기도,양평군,과실류,1
8604,한라봉,전라북도 고창군,전라북도,고창군,과실류,1
8605,한라봉,전라남도 순천시,전라남도,순천시,과실류,1
8606,함초,전라남도 신안군,전라남도,신안군,엽경채류,4
8607,함초,전라남도 순천시,전라남도,순천시,엽경채류,4
8608,해당화,강원도 삼척시,강원도,삼척시,특용작물류,1
8609,해당화,강원도 강릉시,강원도,강릉시,특용작물류,1
8610,해당화,전라남도 함평군,전라남도,함평군,특용작물류,1
8611,해바라기,강원도 인제군,강원도,인제군,특용작물류,1
8612,해바라기,강원도 횡성군,강원도,횡성군,특용작물류,1
8613,해바라기씨,제주특별자치도 제주시,제주특별자치도,제주시,특용작물류,1
8614,해바라기씨,경상남도 산청군,경상남도,산청군,특용작물류,1
8615,해바라기씨,경상북도 성주군,경상북도,성주군,특용작물류,1
8616,해송이버섯,강원도 양양군,강원도,양양군,버섯류,1
8617,향미,전라남도 담양군,전라남도,담양군,미곡류,4
8618,향미,전라남도 강진군,전라남도,강진군,미곡류,1
8619,향미,강원도 양구군,강원도,양구군,미곡류,21
8620,향미,전라남도 장흥군,전라남도,장흥군,미곡류,1
8621,허브,전라남도 장성군,전라남도,장성군,특용작물류,1
8622,허브,전라남도 강진군,전라남도,강진군,특용작물류,1
8623,헛개나무,강원도 강릉시,강원도,강릉시,약용작물류,1
8624,헛개나무,전라남도 나주시,전라남도,나주시,약용작물류,2
8625,헛개나무,충청남도 서산시,충청남도,서산시,약용작물류,1
8626,헛개나무,충청남도 금산군,충청남도,금산군,약용작물류,2
8627,헛개나무,경상남도 거창군,경상남도,거창군,약용작물류,1
8628,헛개나무,강원도 삼척시,강원도,삼척시,약용작물류,1
8629,헛개나무,전라남도 담양군,전라남도,담양군,약용작물류,1
8630,헛개나무,전라북도 진안군,전라북도,진안군,약용작물류,2
8631,헛개나무,경상남도 함안군,경상남도,함안군,약용작물류,3
8632,헛개나무,경상남도 사천시,경상남도,사천시,약용작물류,1
8633,헛개나무,경상남도 함양군,경상남도,함양군,약용작물류,1
8634,헛개나무,충청북도 옥천군,충청북도,옥천군,약용작물류,2
8635,헛개나무,충청북도 단양군,충청북도,단양군,약용작물류,1
8636,헛개나무,전라북도 무주군,전라북도,무주군,약용작물류,1
8637,헛개나무,충청남도 아산시,충청남도,아산시,약용작물류,1
8638,헛개나무,충청남도 논산시,충청남도,논산시,약용작물류,1
8639,헛개나무,전라남도 보성군,전라남도,보성군,약용작물류,1
8640,헛개나무,전라남도 화순군,전라남도,화순군,약용작물류,1
8641,헛개나무,전라남도 장흥군,전라남도,장흥군,약용작물류,1
8642,헛개나무,충청남도 당진시,충청남도,당진시,약용작물류,1
8643,헛개나무,경상남도 산청군,경상남도,산청군,약용작물류,1
8644,헤어리베치(사료),강원도 원주시,강원도,원주시,특용작물류,1
8645,현미,전라남도 장성군,전라남도,장성군,미곡류,1
8646,현미,경상남도 함양군,경상남도,함양군,미곡류,1
8647,현미,전라남도 보성군,전라남도,보성군,미곡류,1
8648,현미,경상북도 의성군,경상북도,의성군,미곡류,1
8649,호두,충청북도 충주시,충청북도,충주시,수실류,1
8650,호두,경상북도 상주시,경상북도,상주시,수실류,2
8651,호두,전라남도 화순군,전라남도,화순군,수실류,3
8652,호두,강원도 삼척시,강원도,삼척시,수실류,2
8653,호두,강원도 양양군,강원도,양양군,수실류,1
8654,호두,전라북도 남원시,전라북도,남원시,수실류,2
8655,호두,전라남도 구례군,전라남도,구례군,수실류,2
8656,호두,세종특별자치시,세종특별자치시,.,수실류,2
8657,호두,전라남도 함평군,전라남도,함평군,수실류,1
8658,호두,전라남도 곡성군,전라남도,곡성군,수실류,2
8659,호두,전라남도 보성군,전라남도,보성군,수실류,3
8660,호두,강원도 춘천시,강원도,춘천시,수실류,1
8661,호두,전라남도 장성군,전라남도,장성군,수실류,1
8662,호두,충청남도 서천군,충청남도,서천군,수실류,1
8663,호두,경상북도 의성군,경상북도,의성군,수실류,2
8664,호두,경상남도 거창군,경상남도,거창군,수실류,5
8665,호두,경기도 가평군,경기도,가평군,수실류,1
8666,호두,충청북도 단양군,충청북도,단양군,수실류,3
8667,호두,전라북도 임실군,전라북도,임실군,수실류,3
8668,호두,경기도 남양주시,경기도,남양주시,수실류,1
8669,호두,경상북도 예천군,경상북도,예천군,수실류,2
8670,호두,경상북도 울진군,경상북도,울진군,수실류,1
8671,호두,충청남도 공주시,충청남도,공주시,수실류,1
8672,호두,충청남도 태안군,충청남도,태안군,수실류,1
8673,호두,전라북도 정읍시,전라북도,정읍시,수실류,2
8674,호두,경상북도 안동시,경상북도,안동시,수실류,2
8675,호두,전라남도 광양시,전라남도,광양시,수실류,1
8676,호두,전라남도 해남군,전라남도,해남군,수실류,2
8677,호두,경상남도 합천군,경상남도,합천군,수실류,3
8678,호두,경상북도 영주시,경상북도,영주시,수실류,1
8679,호두,충청남도 보령시,충청남도,보령시,수실류,2
8680,호두,경상북도 포항시,경상북도,포항시,수실류,1
8681,호두,경상북도 칠곡군,경상북도,칠곡군,수실류,1
8682,호두,전라남도 고흥군,전라남도,고흥군,수실류,1
8683,호두,경상남도 함양군,경상남도,함양군,수실류,2
8684,호두,충청남도 청양군,충청남도,청양군,수실류,1
8685,호두,강원도 인제군,강원도,인제군,수실류,1
8686,호두,전라남도 나주시,전라남도,나주시,수실류,1
8687,호두,경상북도 영양군,경상북도,영양군,수실류,1
8688,호라산 밀(Khorasan wheat),전라남도 해남군,전라남도,해남군,맥류,1
8689,호랑이콩,충청남도 부여군,충청남도,부여군,두류,1
8690,호밀,충청남도 아산시,충청남도,아산시,맥류,3
8691,호밀,강원도 홍천군,강원도,홍천군,맥류,2
8692,호밀,제주특별자치도 제주시,제주특별자치도,제주시,맥류,1
8693,호밀,충청남도 홍성군,충청남도,홍성군,맥류,1
8694,호밀,충청남도 보령시,충청남도,보령시,맥류,1
8695,호밀,강원도 속초시,강원도,속초시,맥류,1
8696,호밀,충청남도 예산군,충청남도,예산군,맥류,1
8697,호박,전라남도 곡성군,전라남도,곡성군,과채류,1
8698,호박,충청남도 태안군,충청남도,태안군,과채류,1
8699,호박,전라남도 영광군,전라남도,영광군,과채류,1
8700,호박,충청남도 청양군,충청남도,청양군,과채류,1
8701,호박,충청남도 아산시,충청남도,아산시,과채류,1
8702,호박,서울특별시 강동구,서울특별시,강동구,과채류,1
8703,호박,경상북도 상주시,경상북도,상주시,과채류,1
8704,호박,충청남도 홍성군,충청남도,홍성군,과채류,1
8705,호박,충청북도 옥천군,충청북도,옥천군,과채류,1
8706,호박고구마,강원도 원주시,강원도,원주시,서류,1
8707,호박순,경기도 남양주시,경기도,남양주시,엽경채류,2
8708,호박잎,경기도 여주시,경기도,여주시,엽경채류,1
8709,홍고추,전라북도 완주군,전라북도,완주군,조미채소류,1
8710,홍고추,충청남도 태안군,충청남도,태안군,조미채소류,1
8711,홍고추,경상북도 성주군,경상북도,성주군,조미채소류,1
8712,홍고추,강원도 화천군,강원도,화천군,조미채소류,2
8713,홍고추,경상남도 진주시,경상남도,진주시,조미채소류,1
8714,홍고추,충청남도 아산시,충청남도,아산시,조미채소류,14
8715,홍고추,전라남도 완도군,전라남도,완도군,조미채소류,1
8716,홍고추,전라남도 고흥군,전라남도,고흥군,조미채소류,2
8717,홍고추,전라남도 무안군,전라남도,무안군,조미채소류,1
8718,홍고추,전라남도 장흥군,전라남도,장흥군,조미채소류,1
8719,홍고추,충청남도 보령시,충청남도,보령시,조미채소류,1
8720,홍고추,강원도 양구군,강원도,양구군,조미채소류,1
8721,홍고추,강원도 홍천군,강원도,홍천군,조미채소류,2
8722,홍고추,충청남도 공주시,충청남도,공주시,조미채소류,1
8723,홍고추,세종특별자치시,세종특별자치시,.,조미채소류,1
8724,홍고추,강원도 평창군,강원도,평창군,조미채소류,1
8725,홍벼,전라남도 신안군,전라남도,신안군,미곡류,2
8726,홍벼,전라남도 함평군,전라남도,함평군,미곡류,1
8727,홍벼,충청북도 진천군,충청북도,진천군,미곡류,2
8728,홍벼,전라남도 해남군,전라남도,해남군,미곡류,1
8729,홍벼,전라남도 진도군,전라남도,진도군,미곡류,2
8730,홍자두,전라남도 보성군,전라남도,보성군,과실류,2
8731,홍청양,강원도 홍천군,강원도,홍천군,조미채소류,1
8732,홍화,전라남도 해남군,전라남도,해남군,약용작물류,3
8733,홍화,경상남도 고성군,경상남도,고성군,약용작물류,1
8734,홍화씨,전라남도 고흥군,전라남도,고흥군,약용작물류,2
8735,황금향,전라남도 고흥군,전라남도,고흥군,과실류,5
8736,황금향,충청남도 공주시,충청남도,공주시,과실류,1
8737,황금향,제주특별자치도 서귀포시,제주특별자치도,서귀포시,과실류,4
8738,황금향,충청남도 태안군,충청남도,태안군,과실류,1
8739,황금향,제주특별자치도 제주시,제주특별자치도,제주시,과실류,3
8740,황금향,경기도 여주시,경기도,여주시,과실류,1
8741,황금향,경기도 평택시,경기도,평택시,과실류,1
8742,황기,강원도 삼척시,강원도,삼척시,약용작물류,8
8743,황기,경상북도 영주시,경상북도,영주시,약용작물류,1
8744,황칠(기타),전라남도 해남군,전라남도,해남군,약용작물류,56
8745,황칠(기타),경상남도 하동군,경상남도,하동군,약용작물류,2
8746,황칠(기타),전라남도 완도군,전라남도,완도군,약용작물류,8
8747,황칠(기타),전라남도 고흥군,전라남도,고흥군,약용작물류,23
8748,황칠(기타),전라남도 나주시,전라남도,나주시,약용작물류,1
8749,황칠(기타),전라남도 영암군,전라남도,영암군,약용작물류,2
8750,황칠(기타),전라남도 강진군,전라남도,강진군,약용작물류,12
8751,황칠(기타),전라남도 진도군,전라남도,진도군,약용작물류,3
8752,황칠(기타),전라남도 신안군,전라남도,신안군,약용작물류,5
8753,황칠(기타),전라남도 장흥군,전라남도,장흥군,약용작물류,13
8754,황칠(기타),전라남도 여수시,전라남도,여수시,약용작물류,2
8755,황칠(기타),전라남도 장성군,전라남도,장성군,약용작물류,1
8756,황칠(기타),전라남도 광양시,전라남도,광양시,약용작물류,2
8757,황칠(기타),전라남도 보성군,전라남도,보성군,약용작물류,11
8758,황칠(기타),전라남도 무안군,전라남도,무안군,약용작물류,3
8759,황칠(기타),전라남도 순천시,전라남도,순천시,약용작물류,1
8760,황칠(기타),제주특별자치도 서귀포시,제주특별자치도,서귀포시,약용작물류,1
8761,황칠(기타),전라남도 화순군,전라남도,화순군,약용작물류,1
8762,후박나무,전라남도 신안군,전라남도,신안군,약용작물류,1
8763,후박나무,전라남도 순천시,전라남도,순천시,약용작물류,1
8764,흑미,강원도 철원군,강원도,철원군,미곡류,1
8765,흑미,전라남도 진도군,전라남도,진도군,미곡류,2
8766,흑미,경상북도 상주시,경상북도,상주시,미곡류,1
8767,흑미,전라북도 남원시,전라북도,남원시,미곡류,1
8768,흑미,전라남도 영광군,전라남도,영광군,미곡류,1
8769,흑벼,전라남도 진도군,전라남도,진도군,미곡류,10
8770,흰찰쌀보리,전라남도 진도군,전라남도,진도군,맥류,1
8771,흰찰쌀보리,전라남도 해남군,전라남도,해남군,맥류,1
8772,흰찰쌀보리,경기도 파주시,경기도,파주시,맥류,1
8773,히카마,경상남도 거제시,경상남도,거제시,서류,1
8774,히카마,경기도 광주시,경기도,광주시,서류,1
8775,가시오가피,강원도 평창군,강원도,평창군,약용작물류,1
8776,가시오이,충청남도 부여군,충청남도,부여군,과채류,1
8777,가지,경기도 여주시,경기도,여주시,과채류,1
8778,감말랭이,경상남도 창원시,경상남도,창원시,수실류,3
8779,감말랭이,경상북도 상주시,경상북도,상주시,수실류,1
8780,감말랭이,경상남도 밀양시,경상남도,밀양시,수실류,1
8781,감말랭이,전라북도 완주군,전라북도,완주군,수실류,1
8782,감말랭이,경상남도 고성군,경상남도,고성군,수실류,1
8783,감말랭이,경상남도 하동군,경상남도,하동군,수실류,1
8784,감말랭이,경상북도 청도군,경상북도,청도군,수실류,2
8785,감자,전라남도 담양군,전라남도,담양군,서류,1
8786,감자,전라남도 함평군,전라남도,함평군,서류,1
8787,감자,인천광역시 강화군,인천광역시,강화군,서류,1
8788,건고사리,제주특별자치도 제주시,제주특별자치도,제주시,산채류,1
8789,고구마,경기도 하남시,경기도,하남시,서류,1
8790,고구마,광주광역시 북구,광주광역시,북구,서류,1
8791,고구마,전라북도 군산시,전라북도,군산시,서류,1
8792,고로쇠나무,전라북도 무주군,전라북도,무주군,약용작물류,1
8793,곤드레나물,강원도 고성군,강원도,고성군,산채류,1
8794,곤드레나물,강원도 정선군,강원도,정선군,산채류,1
8795,골드키위,경상남도 통영시,경상남도,통영시,과실류,1
8796,곶감,충청북도 영동군,충청북도,영동군,수실류,3
8797,곶감,경상남도 의령군,경상남도,의령군,수실류,2
8798,곶감,강원도 강릉시,강원도,강릉시,수실류,1
8799,곶감,경상북도 예천군,경상북도,예천군,수실류,1
8800,곶감,경상북도 청도군,경상북도,청도군,수실류,1
8801,곶감,경상북도 구미시,경상북도,구미시,수실류,1
8802,구기자,강원도 고성군,강원도,고성군,약용작물류,1
8803,구절초,경기도 안성시,경기도,안성시,약용작물류,1
8804,구지뽕,경상남도 진주시,경상남도,진주시,과실류,1
8805,구지뽕,충청남도 서산시,충청남도,서산시,과실류,1
8806,구지뽕,전라남도 장성군,전라남도,장성군,과실류,2
8807,구지뽕,경상남도 함양군,경상남도,함양군,과실류,1
8808,기타,전라남도 장성군,전라남도,장성군,기타,2
8809,기타,전라남도 영광군,전라남도,영광군,기타,1
8810,기타,경상남도 통영시,경상남도,통영시,기타,1
8811,기타,강원도 고성군,강원도,고성군,기타,1
8812,기타,경상남도 하동군,경상남도,하동군,기타,1
8813,깐마늘,경상남도 합천군,경상남도,합천군,조미채소류,1
8814,노루궁뎅이버섯,경기도 안산시,경기도,안산시,버섯류,1
8815,노루궁뎅이버섯,경기도 수원시,경기도,수원시,버섯류,1
8816,녹차,전라남도 순천시,전라남도,순천시,특용작물류,1
8817,누에고치,경기도 양평군,경기도,양평군,특용작물류,1
8818,누에고치,경상북도 영천시,경상북도,영천시,특용작물류,1
8819,뉴꼴라,경상남도 밀양시,경상남도,밀양시,양채류,1
8820,뉴꼴라,전라남도 장성군,전라남도,장성군,양채류,2
8821,뉴꼴라,경상남도 창원시,경상남도,창원시,양채류,1
8822,느타리버섯,경상남도 거창군,경상남도,거창군,버섯류,1
8823,단감,경상남도 하동군,경상남도,하동군,과실류,1
8824,단감,경상남도 거창군,경상남도,거창군,과실류,1
8825,단감,경상북도 성주군,경상북도,성주군,과실류,1
8826,단감,경상북도 청도군,경상북도,청도군,과실류,1
8827,당귀잎,강원도 태백시,강원도,태백시,약용작물류,1
8828,대봉시,경상남도 하동군,경상남도,하동군,수실류,1
8829,대추,경기도 연천군,경기도,연천군,수실류,1
8830,대추,경상남도 밀양시,경상남도,밀양시,수실류,4
8831,대추,경상북도 청송군,경상북도,청송군,수실류,1
